look,nominal,method,index,field_id,country,crop,group,target,prediction,scale,cell,calibration_cell_n,quantile_rank,upper,upper_adjustment,covered
1,0.9,global_raw,155,Argentina_DUP1_farm27_field292_soybean_2020,Argentina,soybean,Argentina|soybean,4.491723537445068,3.6447054651667865,0.9254983027785844,global,118,108,4.964922639981962,1.3202171748151752,1
1,0.9,global_raw,160,Argentina_DUP1_farm27_field297_soybean_2020,Argentina,soybean,Argentina|soybean,3.6583564281463623,3.8913170745031427,1.0171995445301643,global,118,108,5.211534249318317,1.3202171748151752,1
1,0.9,global_raw,172,Argentina_DUP1_farm27_field309_soybean_2021,Argentina,soybean,Argentina|soybean,3.608588457107544,3.6506779195697012,0.946222684011057,global,118,108,4.970895094384876,1.3202171748151752,1
1,0.9,global_raw,186,Argentina_DUP1_farm29_field329_soybean_2023,Argentina,soybean,Argentina|soybean,1.8735607862472534,3.313076350761066,0.9648137606094247,global,118,108,4.633293525576241,1.3202171748151752,1
1,0.9,global_raw,195,Argentina_DUP1_farm2_field18_corn_2022,Argentina,corn,Argentina|corn,11.46400260925293,10.273235457608822,2.330631596928288,global,118,108,11.593452632423997,1.3202171748151752,1
1,0.9,global_raw,210,Argentina_DUP1_farm2_field34_soybean_2023,Argentina,soybean,Argentina|soybean,3.9179561138153076,4.063984668982306,0.973740013164241,global,118,108,5.384201843797481,1.3202171748151752,1
1,0.9,global_raw,211,Argentina_DUP1_farm2_field35_soybean_2023,Argentina,soybean,Argentina|soybean,2.3820455074310303,3.439237284637521,1.1115721060582082,global,118,108,4.759454459452696,1.3202171748151752,1
1,0.9,global_raw,219,Argentina_DUP1_farm2_field44_soybean_2023,Argentina,soybean,Argentina|soybean,3.2150309085845947,3.258993775033366,0.9241324634366653,global,118,108,4.579210949848541,1.3202171748151752,1
1,0.9,global_raw,220,Argentina_DUP1_farm2_field46_soybean_2023,Argentina,soybean,Argentina|soybean,3.931553840637207,3.595754775719776,0.9112450869701646,global,118,108,4.915971950534951,1.3202171748151752,1
1,0.9,global_raw,222,Argentina_DUP1_farm2_field48_corn_2024,Argentina,corn,Argentina|corn,6.928237438201904,9.102340438536473,2.5428391456716275,global,118,108,10.422557613351648,1.3202171748151752,1
1,0.9,global_raw,237,Argentina_DUP1_farm32_field341_corn_2023,Argentina,corn,Argentina|corn,4.540485858917236,5.920926532388778,2.0532627378957446,global,118,108,7.241143707203953,1.3202171748151752,1
1,0.9,global_raw,239,Argentina_DUP1_farm34_field343_soybean_2022,Argentina,soybean,Argentina|soybean,4.658246994018555,4.011252391594146,0.9882587613195646,global,118,108,5.3314695664093215,1.3202171748151752,1
1,0.9,global_raw,243,Argentina_DUP1_farm35_field347_soybean_2022,Argentina,soybean,Argentina|soybean,2.554513692855835,3.426902040143388,0.8788414481751878,global,118,108,4.747119214958563,1.3202171748151752,1
1,0.9,global_raw,254,Argentina_DUP1_farm36_field358_corn_2021,Argentina,corn,Argentina|corn,7.103315353393555,6.462046093070119,2.388831971674578,global,118,108,7.782263267885294,1.3202171748151752,1
1,0.9,global_raw,265,Argentina_DUP1_farm36_field369_soybean_2022,Argentina,soybean,Argentina|soybean,2.8406505584716797,3.6562280769571087,1.087845127951752,global,118,108,4.976445251772284,1.3202171748151752,1
1,0.9,global_raw,270,Argentina_DUP1_farm36_field374_soybean_2022,Argentina,soybean,Argentina|soybean,3.977745771408081,3.5152458005763,0.7771519564697491,global,118,108,4.835462975391476,1.3202171748151752,1
1,0.9,global_raw,285,Argentina_DUP1_farm36_field390_corn_2022,Argentina,corn,Argentina|corn,6.56842041015625,7.927168099159744,1.9440726904624341,global,118,108,9.24738527397492,1.3202171748151752,1
1,0.9,global_raw,286,Argentina_DUP1_farm36_field391_soybean_2022,Argentina,soybean,Argentina|soybean,3.151064157485962,3.0622395200561505,0.8716931384319676,global,118,108,4.382456694871326,1.3202171748151752,1
1,0.9,global_raw,299,Argentina_DUP1_farm37_field408_soybean_2020,Argentina,soybean,Argentina|soybean,5.070003986358643,3.771044658090048,0.7584604885254856,global,118,108,5.091261832905223,1.3202171748151752,1
1,0.9,global_raw,302,Argentina_DUP1_farm37_field411_soybean_2021,Argentina,soybean,Argentina|soybean,1.6555449962615967,3.263878520470132,0.9541978899243865,global,118,108,4.584095695285307,1.3202171748151752,1
1,0.9,global_raw,303,Argentina_DUP1_farm37_field412_soybean_2021,Argentina,soybean,Argentina|soybean,4.1647748947143555,3.917829160881753,0.8017805550660068,global,118,108,5.238046335696929,1.3202171748151752,1
1,0.9,global_raw,328,Argentina_DUP1_farm42_field440_soybean_2021,Argentina,soybean,Argentina|soybean,3.405916452407837,3.479313923135297,0.9545135731779375,global,118,108,4.799531097950473,1.3202171748151752,1
1,0.9,global_raw,335,Argentina_DUP1_farm44_field449_wheat_2018,Argentina,wheat,Argentina|wheat,3.2202141284942627,5.191751829467397,1.7771096146771372,global,118,108,6.511969004282572,1.3202171748151752,1
1,0.9,global_raw,336,Argentina_DUP1_farm44_field450_corn_2021,Argentina,corn,Argentina|corn,7.9806389808654785,7.525803660584121,2.337049998567355,global,118,108,8.846020835399298,1.3202171748151752,1
1,0.9,global_raw,338,Argentina_DUP1_farm44_field452_soybean_2020,Argentina,soybean,Argentina|soybean,3.424290418624878,3.9987976387744317,0.9068331481484547,global,118,108,5.319014813589607,1.3202171748151752,1
1,0.9,global_raw,344,Argentina_DUP1_farm44_field461_wheat_2021,Argentina,wheat,Argentina|wheat,3.349882125854492,2.5019327762770724,1.38097255488268,global,118,108,3.8221499510922476,1.3202171748151752,1
1,0.9,global_raw,345,Argentina_DUP1_farm44_field462_soybean_2020,Argentina,soybean,Argentina|soybean,4.6820969581604,4.084036034648002,0.87662875155274,global,118,108,5.404253209463177,1.3202171748151752,1
1,0.9,global_raw,352,Argentina_DUP1_farm44_field473_corn_2021,Argentina,corn,Argentina|corn,11.483881950378418,6.96485962624478,2.082524128475765,global,118,108,8.285076801059954,1.3202171748151752,0
1,0.9,global_raw,358,Argentina_DUP1_farm44_field481_soybean_2019,Argentina,soybean,Argentina|soybean,4.2340006828308105,4.591846955869463,0.8218760866680572,global,118,108,5.912064130684638,1.3202171748151752,1
1,0.9,global_raw,360,Argentina_DUP1_farm44_field484_soybean_2018,Argentina,soybean,Argentina|soybean,4.172374248504639,3.1034597614821124,0.9639096084755653,global,118,108,4.423676936297287,1.3202171748151752,1
1,0.9,global_raw,370,Argentina_DUP1_farm44_field496_soybean_2021,Argentina,soybean,Argentina|soybean,1.9881240129470825,3.1153582075631947,0.923647495479621,global,118,108,4.43557538237837,1.3202171748151752,1
1,0.9,global_raw,372,Argentina_DUP1_farm44_field500_soybean_2020,Argentina,soybean,Argentina|soybean,3.447204351425171,4.275698708484743,0.8317574655364001,global,118,108,5.595915883299918,1.3202171748151752,1
1,0.9,global_raw,375,Argentina_DUP1_farm44_field503_soybean_2018,Argentina,soybean,Argentina|soybean,3.670666217803955,3.1617247472895422,1.011146280079954,global,118,108,4.481941922104717,1.3202171748151752,1
1,0.9,global_raw,377,Argentina_DUP1_farm44_field505_soybean_2021,Argentina,soybean,Argentina|soybean,3.1494650840759277,4.004427790412921,0.935906178864926,global,118,108,5.324644965228096,1.3202171748151752,1
1,0.9,global_raw,378,Argentina_DUP1_farm44_field506_soybean_2021,Argentina,soybean,Argentina|soybean,2.557133436203003,2.5913669537866713,1.0427527682226077,global,118,108,3.9115841286018465,1.3202171748151752,1
1,0.9,global_raw,380,Argentina_DUP1_farm44_field508_soybean_2019,Argentina,soybean,Argentina|soybean,3.796565532684326,3.7703142712702324,0.957050745980861,global,118,108,5.090531446085407,1.3202171748151752,1
1,0.9,global_raw,381,Argentina_DUP1_farm44_field510_soybean_2019,Argentina,soybean,Argentina|soybean,3.9510750770568848,3.7606667481419382,0.926668926747809,global,118,108,5.080883922957113,1.3202171748151752,1
1,0.9,global_raw,387,Argentina_DUP1_farm44_field518_soybean_2020,Argentina,soybean,Argentina|soybean,2.855581045150757,3.9569219531831306,0.9827183362369423,global,118,108,5.277139127998305,1.3202171748151752,1
1,0.9,global_raw,388,Argentina_DUP1_farm44_field519_soybean_2020,Argentina,soybean,Argentina|soybean,3.964035749435425,3.746664147521463,1.008879774212202,global,118,108,5.066881322336638,1.3202171748151752,1
1,0.9,global_raw,402,Argentina_DUP1_farm44_field536_soybean_2019,Argentina,soybean,Argentina|soybean,4.50089168548584,4.00599068891396,0.9245026764590082,global,118,108,5.3262078637291355,1.3202171748151752,1
1,0.9,global_raw,412,Argentina_DUP1_farm44_field547_soybean_2018,Argentina,soybean,Argentina|soybean,2.847217559814453,3.107681491341281,0.9029678522689752,global,118,108,4.427898666156456,1.3202171748151752,1
1,0.9,global_raw,422,Argentina_DUP1_farm44_field557_corn_2018,Argentina,corn,Argentina|corn,4.47698974609375,8.746982215469394,2.41383836879921,global,118,108,10.06719939028457,1.3202171748151752,1
1,0.9,global_raw,448,Argentina_DUP1_farm45_field589_corn_2020,Argentina,corn,Argentina|corn,12.453889846801758,9.832263078627914,2.209865389283559,global,118,108,11.15248025344309,1.3202171748151752,0
1,0.9,global_raw,451,Argentina_DUP1_farm45_field592_corn_2020,Argentina,corn,Argentina|corn,12.958222389221191,10.731962656850255,2.0347728947550343,global,118,108,12.05217983166543,1.3202171748151752,0
1,0.9,global_raw,455,Argentina_DUP1_farm45_field596_corn_2020,Argentina,corn,Argentina|corn,12.130420684814453,10.287182717067434,2.2833642201067192,global,118,108,11.60739989188261,1.3202171748151752,0
1,0.9,global_raw,460,Argentina_DUP1_farm45_field601_wheat_2019,Argentina,wheat,Argentina|wheat,6.201404571533203,5.922234677657611,1.115709961212852,global,118,108,7.2424518524727866,1.3202171748151752,1
1,0.9,global_raw,461,Argentina_DUP1_farm45_field603_wheat_2021,Argentina,wheat,Argentina|wheat,7.786730766296387,5.204311039678176,1.8911097163023727,global,118,108,6.524528214493351,1.3202171748151752,0
1,0.9,global_raw,465,Argentina_DUP1_farm45_field607_wheat_2020,Argentina,wheat,Argentina|wheat,6.705805778503418,5.844610655541538,1.9268424529519823,global,118,108,7.164827830356713,1.3202171748151752,1
1,0.9,global_raw,473,Argentina_DUP1_farm45_field618_wheat_2021,Argentina,wheat,Argentina|wheat,6.5878376960754395,5.351963015814708,1.5907679843071716,global,118,108,6.672180190629883,1.3202171748151752,1
1,0.9,global_raw,490,Argentina_DUP1_farm45_field638_corn_2018,Argentina,corn,Argentina|corn,10.892257690429688,11.64040267673161,2.203704398339865,global,118,108,12.960619851546785,1.3202171748151752,1
1,0.9,global_raw,499,Argentina_DUP1_farm45_field647_corn_2023,Argentina,corn,Argentina|corn,2.9263737201690674,5.488108535240576,2.2522270447637798,global,118,108,6.808325710055751,1.3202171748151752,1
1,0.9,global_raw,519,Argentina_DUP1_farm51_field668_soybean_2022,Argentina,soybean,Argentina|soybean,1.4079108238220215,2.2880622967814612,0.9889172615434019,global,118,108,3.6082794715966364,1.3202171748151752,1
1,0.9,global_raw,527,Argentina_DUP1_farm51_field676_wheat_2021,Argentina,wheat,Argentina|wheat,5.653107166290283,4.6731980823980415,1.760399233745327,global,118,108,5.993415257213217,1.3202171748151752,1
1,0.9,global_raw,530,Argentina_DUP1_farm51_field680_corn_2022,Argentina,corn,Argentina|corn,9.317485809326172,10.69418561867986,2.4983206989561397,global,118,108,12.014402793495035,1.3202171748151752,1
1,0.9,global_raw,534,Argentina_DUP1_farm51_field685_wheat_2022,Argentina,wheat,Argentina|wheat,1.9370661973953247,4.716446668529673,1.8318221836223678,global,118,108,6.036663843344848,1.3202171748151752,1
1,0.9,global_raw,535,Argentina_DUP1_farm52_field686_soybean_2020,Argentina,soybean,Argentina|soybean,2.813114643096924,3.6906206533166186,0.9235931791253186,global,118,108,5.010837828131794,1.3202171748151752,1
1,0.9,global_raw,544,Argentina_DUP1_farm52_field697_soybean_2022,Argentina,soybean,Argentina|soybean,4.865903377532959,4.60684230518171,0.9071052664295113,global,118,108,5.927059479996885,1.3202171748151752,1
1,0.9,global_raw,552,Argentina_DUP1_farm52_field706_soybean_2022,Argentina,soybean,Argentina|soybean,5.757415771484375,4.460633582743674,0.8597283581117359,global,118,108,5.7808507575588495,1.3202171748151752,1
1,0.9,global_raw,558,Argentina_DUP1_farm52_field714_soybean_2021,Argentina,soybean,Argentina|soybean,2.7373156547546387,2.8434246764087803,0.9090417596901462,global,118,108,4.1636418512239555,1.3202171748151752,1
1,0.9,global_raw,561,Argentina_DUP1_farm52_field717_soybean_2021,Argentina,soybean,Argentina|soybean,4.156802654266357,4.124651212405965,0.8903180904219309,global,118,108,5.44486838722114,1.3202171748151752,1
1,0.9,global_raw,571,Argentina_DUP1_farm52_field727_soybean_2021,Argentina,soybean,Argentina|soybean,3.8810455799102783,3.958475957558823,0.8556622133152134,global,118,108,5.2786931323739985,1.3202171748151752,1
1,0.9,global_raw,576,Argentina_DUP1_farm54_field733_wheat_2020,Argentina,wheat,Argentina|wheat,2.2495839595794678,2.375069101418399,1.547187835991393,global,118,108,3.695286276233574,1.3202171748151752,1
1,0.9,global_raw,578,Argentina_DUP1_farm54_field735_soybean_2021,Argentina,soybean,Argentina|soybean,0.7536706924438477,2.8748536837898446,0.940647463059078,global,118,108,4.195070858605019,1.3202171748151752,1
1,0.9,global_raw,581,Argentina_DUP1_farm54_field739_soybean_2018,Argentina,soybean,Argentina|soybean,3.4476916790008545,3.463431959181024,0.9847461250585862,global,118,108,4.7836491339961995,1.3202171748151752,1
1,0.9,global_raw,583,Argentina_DUP1_farm54_field743_soybean_2020,Argentina,soybean,Argentina|soybean,4.636996269226074,3.9907135871642794,0.96749544042637,global,118,108,5.310930761979455,1.3202171748151752,1
1,0.9,global_raw,587,Argentina_DUP1_farm55_field747_corn_2023,Argentina,corn,Argentina|corn,6.004730701446533,9.834270349143468,2.7258057859208775,global,118,108,11.154487523958643,1.3202171748151752,1
1,0.9,global_raw,590,Argentina_DUP1_farm56_field750_soybean_2023,Argentina,soybean,Argentina|soybean,1.5359516143798828,3.1880430989256685,0.9606928713401441,global,118,108,4.508260273740843,1.3202171748151752,1
1,0.9,global_raw,599,Argentina_DUP1_farm5_field64_soybean_2024,Argentina,soybean,Argentina|soybean,2.95475435256958,3.195635471619575,0.7471253667596608,global,118,108,4.51585264643475,1.3202171748151752,1
1,0.9,global_raw,600,Argentina_DUP1_farm5_field65_corn_2024,Argentina,corn,Argentina|corn,11.944779396057129,11.246984568314035,2.307360586454703,global,118,108,12.56720174312921,1.3202171748151752,1
1,0.9,global_raw,610,Argentina_DUP1_farm6_field78_soybean_2023,Argentina,soybean,Argentina|soybean,1.835261583328247,2.2034778518601508,0.6255442728658981,global,118,108,3.523695026675326,1.3202171748151752,1
1,0.9,global_raw,618,Argentina_DUP1_farm7_field86_soybean_2024,Argentina,soybean,Argentina|soybean,2.7664196491241455,4.081004985334085,0.8967353949186427,global,118,108,5.40122216014926,1.3202171748151752,1
1,0.9,global_raw,629,Argentina_DUP1_farm9_field94_corn_2024,Argentina,corn,Argentina|corn,9.31701374053955,9.62910478471585,2.5068425102793293,global,118,108,10.949321959531025,1.3202171748151752,1
1,0.9,global_raw,645,Brazil_DUP2_farm2_field18_soybean_2019,Brazil,soybean,Brazil|soybean,3.74405837059021,3.5172851949100097,0.4130550188186141,global,118,108,4.837502369725184,1.3202171748151752,1
1,0.9,global_raw,650,Brazil_DUP2_farm2_field25_corn_2019,Brazil,corn,Brazil|corn,7.2953948974609375,7.06868874743241,1.3176547521571351,global,118,108,8.388905922247584,1.3202171748151752,1
1,0.9,global_raw,658,Brazil_DUP2_farm2_field36_soybean_2022,Brazil,soybean,Brazil|soybean,4.307104110717773,4.038882971616405,0.5373571986904306,global,118,108,5.35910014643158,1.3202171748151752,1
1,0.9,global_raw,659,Brazil_DUP2_farm2_field38_soybean_2020,Brazil,soybean,Brazil|soybean,4.140893936157227,4.387937492146658,0.4034308983970645,global,118,108,5.708154666961833,1.3202171748151752,1
1,0.9,global_raw,661,Brazil_DUP2_farm2_field41_soybean_2019,Brazil,soybean,Brazil|soybean,3.871553659439087,3.504780478949115,0.38345093958304466,global,118,108,4.8249976537642905,1.3202171748151752,1
1,0.9,global_raw,664,Brazil_DUP2_farm2_field44_wheat_2020,Brazil,wheat,Brazil|wheat,4.408825397491455,4.074478484323273,0.576328947922111,global,118,108,5.394695659138448,1.3202171748151752,1
1,0.9,global_raw,666,Brazil_DUP2_farm2_field46_corn_2023,Brazil,corn,Brazil|corn,8.691034317016602,7.813842034684764,1.0833033973669974,global,118,108,9.134059209499938,1.3202171748151752,1
1,0.9,global_raw,670,Brazil_DUP2_farm2_field50_soybean_2024,Brazil,soybean,Brazil|soybean,3.9796488285064697,4.118446028218622,0.3268982853554294,global,118,108,5.438663203033797,1.3202171748151752,1
1,0.9,global_raw,692,Brazil_DUP2_farm4_field113_soybean_2023,Brazil,soybean,Brazil|soybean,4.134476661682129,4.264472288886049,0.3612898793048374,global,118,108,5.584689463701224,1.3202171748151752,1
1,0.9,global_raw,707,Brazil_DUP2_farm4_field129_corn_2024,Brazil,corn,Brazil|corn,4.312436580657959,6.118912338512825,1.1528893600430385,global,118,108,7.439129513328,1.3202171748151752,1
1,0.9,global_raw,712,Brazil_DUP2_farm4_field134_corn_2018,Brazil,corn,Brazil|corn,7.684322834014893,6.686887941985989,1.4706489387845032,global,118,108,8.007105116801164,1.3202171748151752,1
1,0.9,global_raw,724,Brazil_DUP2_farm4_field67_soybean_2020,Brazil,soybean,Brazil|soybean,4.458172798156738,4.308037005030792,0.39385266631030774,global,118,108,5.6282541798459675,1.3202171748151752,1
1,0.9,global_raw,739,Brazil_DUP2_farm4_field83_wheat_2020,Brazil,wheat,Brazil|wheat,3.2220044136047363,3.42408178113933,0.4287353984696038,global,118,108,4.7442989559545055,1.3202171748151752,1
1,0.9,global_raw,758,Brazil_DUP2_farm5_field146_corn_2023,Brazil,corn,Brazil|corn,7.280275821685791,6.7153146291483665,1.2472399843228956,global,118,108,8.035531803963542,1.3202171748151752,1
1,0.9,global_raw,764,Brazil_DUP2_farm5_field153_soybean_2018,Brazil,soybean,Brazil|soybean,4.145542144775391,4.284306268335131,0.5834501307524256,global,118,108,5.604523443150306,1.3202171748151752,1
1,0.9,global_raw,767,Brazil_DUP2_farm5_field156_corn_2023,Brazil,corn,Brazil|corn,5.96615743637085,6.870831395696026,1.2836154583767698,global,118,108,8.191048570511201,1.3202171748151752,1
1,0.9,global_raw,770,Brazil_DUP2_farm5_field164_wheat_2018,Brazil,wheat,Brazil|wheat,5.133892059326172,4.381276517755576,0.8561682907830275,global,118,108,5.701493692570751,1.3202171748151752,1
1,0.9,global_raw,773,Brazil_DUP2_farm5_field167_wheat_2019,Brazil,wheat,Brazil|wheat,3.5153419971466064,3.5693289003755355,0.6507081374185965,global,118,108,4.889546075190711,1.3202171748151752,1
1,0.9,global_raw,781,Brazil_DUP2_farm5_field178_wheat_2021,Brazil,wheat,Brazil|wheat,4.578473091125488,4.738716507491079,0.698481504497633,global,118,108,6.058933682306254,1.3202171748151752,1
1,0.9,global_raw,785,Brazil_DUP2_farm5_field185_soybean_2021,Brazil,soybean,Brazil|soybean,3.7659876346588135,4.023340122928866,0.5148453387417913,global,118,108,5.3435572977440415,1.3202171748151752,1
1,0.9,global_raw,790,Brazil_DUP2_farm5_field191_soybean_2024,Brazil,soybean,Brazil|soybean,3.446136713027954,3.7202154479028353,0.7552342329368662,global,118,108,5.0404326227180105,1.3202171748151752,1
1,0.9,global_raw,794,Brazil_DUP2_farm5_field195_corn_2019,Brazil,corn,Brazil|corn,7.561824798583984,6.771962457811413,1.3070502525489254,global,118,108,8.09217963262659,1.3202171748151752,1
1,0.9,global_raw,830,Brazil_DUP2_farm5_field234_soybean_2022,Brazil,soybean,Brazil|soybean,3.153770923614502,3.4777530725979826,0.641400846543586,global,118,108,4.797970247413158,1.3202171748151752,1
1,0.9,global_raw,834,Brazil_DUP2_farm5_field238_soybean_2021,Brazil,soybean,Brazil|soybean,4.45763635635376,4.3756238413241215,0.4741583478167782,global,118,108,5.695841016139297,1.3202171748151752,1
1,0.9,global_raw,859,Brazil_DUP2_farm5_field273_corn_2020,Brazil,corn,Brazil|corn,9.866704940795898,6.998108488076449,1.5581129689522613,global,118,108,8.318325662891624,1.3202171748151752,0
1,0.9,global_raw,863,Brazil_DUP2_farm5_field277_wheat_2018,Brazil,wheat,Brazil|wheat,4.971075057983398,3.7766768920663214,0.6213926822667268,global,118,108,5.096894066881497,1.3202171748151752,1
1,0.9,global_raw,867,Brazil_DUP2_farm5_field281_soybean_2024,Brazil,soybean,Brazil|soybean,3.672234058380127,4.008796262288556,0.5703436411628151,global,118,108,5.329013437103731,1.3202171748151752,1
1,0.9,global_raw,878,Brazil_DUP2_farm6_field293_wheat_2021,Brazil,wheat,Brazil|wheat,5.280581951141357,4.611962638390501,0.7406328968612486,global,118,108,5.932179813205676,1.3202171748151752,1
1,0.9,global_raw,884,Brazil_DUP2_farm6_field301_wheat_2021,Brazil,wheat,Brazil|wheat,4.109171390533447,4.341109680274645,0.7971343200525619,global,118,108,5.66132685508982,1.3202171748151752,1
1,0.9,global_raw,887,Brazil_DUP2_farm6_field305_soybean_2023,Brazil,soybean,Brazil|soybean,3.9402313232421875,4.366585052108164,0.4645623247660401,global,118,108,5.686802226923339,1.3202171748151752,1
1,0.9,global_raw,899,Brazil_DUP2_farm6_field319_corn_2024,Brazil,corn,Brazil|corn,5.417327880859375,6.880751219914261,1.2490657250587667,global,118,108,8.200968394729436,1.3202171748151752,1
1,0.9,global_raw,905,Brazil_DUP2_farm6_field325_wheat_2018,Brazil,wheat,Brazil|wheat,2.8940229415893555,3.36512394024854,0.8325778344019037,global,118,108,4.685341115063715,1.3202171748151752,1
1,0.9,global_raw,910,Brazil_DUP2_farm6_field331_wheat_2019,Brazil,wheat,Brazil|wheat,4.073089122772217,3.7648928329966678,0.5192890813315797,global,118,108,5.085110007811843,1.3202171748151752,1
1,0.9,global_raw,911,Brazil_DUP2_farm6_field332_soybean_2020,Brazil,soybean,Brazil|soybean,4.528463840484619,4.201400254447902,0.39931703104550414,global,118,108,5.5216174292630775,1.3202171748151752,1
